topic,t,lost,matches,inliers,features,icp_inliers_ratio,local_map_size
/rtabmap/odom_info_lite,1780715242.723795652,0,0,0,0,0.468206,0
/rtabmap/odom_info,1780715242.725969791,0,0,0,0,0.468206,0
/rtabmap/odom_info_lite,1780715243.023955345,0,0,0,0,0.470168,0
/rtabmap/odom_info,1780715243.025929689,0,0,0,0,0.470168,0
/rtabmap/odom_info_lite,1780715243.360989332,0,0,0,0,0.474577,0
/rtabmap/odom_info,1780715243.363057375,0,0,0,0,0.474577,0
/rtabmap/odom_info_lite,1780715243.783568859,0,0,0,0,0.472134,0
/rtabmap/odom_info,1780715243.786568165,0,0,0,0,0.472134,0
/rtabmap/odom_info_lite,1780715244.156406879,0,0,0,0,0.472319,0
/rtabmap/odom_info,1780715244.158256292,0,0,0,0,0.472319,0
/rtabmap/odom_info_lite,1780715244.497377634,0,0,0,0,0.446051,0
/rtabmap/odom_info,1780715244.498965502,0,0,0,0,0.446051,0
/rtabmap/odom_info,1780715244.854196072,0,0,0,0,0.469220,0
/rtabmap/odom_info_lite,1780715244.855488777,0,0,0,0,0.469220,0
/rtabmap/odom_info_lite,1780715245.205902100,0,0,0,0,0.472501,0
/rtabmap/odom_info,1780715245.208005190,0,0,0,0,0.472501,0
/rtabmap/odom_info_lite,1780715245.583263397,0,0,0,0,0.492531,0
/rtabmap/odom_info,1780715245.584779024,0,0,0,0,0.492531,0
/rtabmap/odom_info_lite,1780715245.953985214,0,0,0,0,0.471293,0
/rtabmap/odom_info_lite,1780715246.455637217,0,0,0,0,0.461269,0
/rtabmap/odom_info,1780715246.457711458,0,0,0,0,0.461269,0
/rtabmap/odom_info,1780715246.861525297,0,0,0,0,0.469866,0
/rtabmap/odom_info_lite,1780715246.862817049,0,0,0,0,0.469866,0
/rtabmap/odom_info_lite,1780715247.174956083,0,0,0,0,0.478165,0
/rtabmap/odom_info,1780715247.177625179,0,0,0,0,0.478165,0
/rtabmap/odom_info,1780715247.461081982,0,0,0,0,0.471030,0
/rtabmap/odom_info_lite,1780715247.462883234,0,0,0,0,0.471030,0
/rtabmap/odom_info_lite,1780715247.766623020,0,0,0,0,0.444333,0
/rtabmap/odom_info,1780715248.029177427,0,0,0,0,0.417530,0
/rtabmap/odom_info_lite,1780715248.030621290,0,0,0,0,0.417530,0
/rtabmap/odom_info_lite,1780715248.334517956,0,0,0,0,0.436531,0
/rtabmap/odom_info,1780715248.336564779,0,0,0,0,0.436531,0
/rtabmap/odom_info,1780715248.619222879,0,0,0,0,0.437285,0
/rtabmap/odom_info_lite,1780715248.620632887,0,0,0,0,0.437285,0
/rtabmap/odom_info,1780715248.973539352,0,0,0,0,0.441526,0
/rtabmap/odom_info_lite,1780715248.974848032,0,0,0,0,0.441526,0
/rtabmap/odom_info,1780715249.310628891,0,0,0,0,0.442302,0
/rtabmap/odom_info_lite,1780715249.312357187,0,0,0,0,0.442302,0
/rtabmap/odom_info,1780715249.611079216,0,0,0,0,0.453572,0
/rtabmap/odom_info_lite,1780715249.613297224,0,0,0,0,0.453572,0
/rtabmap/odom_info_lite,1780715250.342496872,0,0,0,0,0.457671,0
/rtabmap/odom_info,1780715250.344609022,0,0,0,0,0.457671,0
/rtabmap/odom_info_lite,1780715250.947606087,0,0,0,0,0.421123,0
/rtabmap/odom_info,1780715250.948970556,0,0,0,0,0.421123,0
/rtabmap/odom_info_lite,1780715251.291749477,0,0,0,0,0.349388,0
/rtabmap/odom_info,1780715251.294799328,0,0,0,0,0.349388,0
/rtabmap/odom_info,1780715251.655803919,0,0,0,0,0.466436,0
/rtabmap/odom_info_lite,1780715251.656911373,0,0,0,0,0.466436,0
/rtabmap/odom_info_lite,1780715251.932723284,0,0,0,0,0.495922,0
/rtabmap/odom_info,1780715251.934186697,0,0,0,0,0.495922,0
/rtabmap/odom_info_lite,1780715252.275653124,0,0,0,0,0.498469,0
/rtabmap/odom_info,1780715252.280889750,0,0,0,0,0.498469,0
/rtabmap/odom_info_lite,1780715252.800089121,0,0,0,0,0.502852,0
/rtabmap/odom_info,1780715252.802572489,0,0,0,0,0.502852,0
/rtabmap/odom_info_lite,1780715253.123561382,0,0,0,0,0.498310,0
/rtabmap/odom_info,1780715253.126696348,0,0,0,0,0.498310,0
/rtabmap/odom_info_lite,1780715253.521427631,0,0,0,0,0.456898,0
/rtabmap/odom_info,1780715253.523312092,0,0,0,0,0.456898,0
/rtabmap/odom_info_lite,1780715253.880075932,0,0,0,0,0.471158,0
/rtabmap/odom_info,1780715253.881649971,0,0,0,0,0.471158,0
/rtabmap/odom_info_lite,1780715254.209076166,0,0,0,0,0.489033,0
/rtabmap/odom_info,1780715254.210827351,0,0,0,0,0.489033,0
/rtabmap/odom_info_lite,1780715254.658391714,0,0,0,0,0.464102,0
/rtabmap/odom_info,1780715254.660761595,0,0,0,0,0.464102,0
/rtabmap/odom_info_lite,1780715254.982855320,0,0,0,0,0.452421,0
/rtabmap/odom_info,1780715254.983997822,0,0,0,0,0.452421,0
/rtabmap/odom_info_lite,1780715255.317204475,0,0,0,0,0.474918,0
/rtabmap/odom_info,1780715255.320019722,0,0,0,0,0.474918,0
/rtabmap/odom_info_lite,1780715255.685894012,0,0,0,0,0.487526,0
/rtabmap/odom_info,1780715255.687486887,0,0,0,0,0.487526,0
/rtabmap/odom_info,1780715255.978067636,0,0,0,0,0.488471,0
/rtabmap/odom_info_lite,1780715255.983248234,0,0,0,0,0.488471,0
/rtabmap/odom_info_lite,1780715256.296859264,0,0,0,0,0.494364,0
/rtabmap/odom_info,1780715256.299601078,0,0,0,0,0.494364,0
/rtabmap/odom_info_lite,1780715256.665393353,0,0,0,0,0.486536,0
/rtabmap/odom_info,1780715256.667813301,0,0,0,0,0.486536,0
/rtabmap/odom_info_lite,1780715257.004334688,0,0,0,0,0.481136,0
/rtabmap/odom_info,1780715257.007524490,0,0,0,0,0.481136,0
/rtabmap/odom_info_lite,1780715257.466283560,0,0,0,0,0.483788,0
/rtabmap/odom_info,1780715257.735279799,0,0,0,0,0.482724,0
/rtabmap/odom_info_lite,1780715257.736009598,0,0,0,0,0.482724,0
/rtabmap/odom_info_lite,1780715258.091257811,0,0,0,0,0.480171,0
/rtabmap/odom_info,1780715258.093274593,0,0,0,0,0.480171,0
/rtabmap/odom_info_lite,1780715258.371233463,0,0,0,0,0.484584,0
/rtabmap/odom_info_lite,1780715258.691461802,0,0,0,0,0.483589,0
/rtabmap/odom_info,1780715258.693805695,0,0,0,0,0.483589,0
/rtabmap/odom_info_lite,1780715259.005734921,0,0,0,0,0.486786,0
/rtabmap/odom_info,1780715259.007478237,0,0,0,0,0.486786,0
/rtabmap/odom_info,1780715259.262818813,0,0,0,0,0.488161,0
/rtabmap/odom_info_lite,1780715259.263831615,0,0,0,0,0.488161,0
/rtabmap/odom_info_lite,1780715259.563762188,0,0,0,0,0.493629,0
/rtabmap/odom_info,1780715259.566714048,0,0,0,0,0.493629,0
/rtabmap/odom_info_lite,1780715259.878249645,0,0,0,0,0.495349,0
/rtabmap/odom_info,1780715259.879828691,0,0,0,0,0.495349,0
/rtabmap/odom_info,1780715260.167866707,0,0,0,0,0.492766,0
/rtabmap/odom_info_lite,1780715260.175334215,0,0,0,0,0.492766,0
/rtabmap/odom_info_lite,1780715260.474952698,0,0,0,0,0.497553,0
/rtabmap/odom_info,1780715260.477862358,0,0,0,0,0.497553,0
/rtabmap/odom_info_lite,1780715260.761131048,0,0,0,0,0.496784,0
/rtabmap/odom_info,1780715260.764074087,0,0,0,0,0.496784,0
/rtabmap/odom_info_lite,1780715261.071114302,0,0,0,0,0.494733,0
/rtabmap/odom_info,1780715261.072343111,0,0,0,0,0.494733,0
/rtabmap/odom_info_lite,1780715261.388423443,0,0,0,0,0.489975,0
/rtabmap/odom_info,1780715261.390025854,0,0,0,0,0.489975,0
/rtabmap/odom_info_lite,1780715261.676795244,0,0,0,0,0.496952,0
/rtabmap/odom_info,1780715261.678349733,0,0,0,0,0.496952,0
/rtabmap/odom_info_lite,1780715261.947338581,0,0,0,0,0.499626,0
/rtabmap/odom_info,1780715261.951057673,0,0,0,0,0.499626,0
/rtabmap/odom_info_lite,1780715262.285387278,0,0,0,0,0.498537,0
/rtabmap/odom_info,1780715262.290826559,0,0,0,0,0.498537,0
/rtabmap/odom_info_lite,1780715262.630303383,0,0,0,0,0.492963,0
/rtabmap/odom_info_lite,1780715263.030606985,0,0,0,0,0.521443,0
/rtabmap/odom_info,1780715263.032319546,0,0,0,0,0.521443,0
/rtabmap/odom_info_lite,1780715263.422625542,0,0,0,0,0.524621,0
/rtabmap/odom_info,1780715263.425079346,0,0,0,0,0.524621,0
/rtabmap/odom_info,1780715263.674488068,0,0,0,0,0.488723,0
/rtabmap/odom_info_lite,1780715263.675289631,0,0,0,0,0.488723,0
/rtabmap/odom_info_lite,1780715264.179109335,0,0,0,0,0.487200,0
/rtabmap/odom_info_lite,1780715264.577885389,0,0,0,0,0.491153,0
/rtabmap/odom_info,1780715264.582979918,0,0,0,0,0.491153,0
/rtabmap/odom_info_lite,1780715264.990885019,0,0,0,0,0.482712,0
/rtabmap/odom_info_lite,1780715265.335478783,0,0,0,0,0.488412,0
/rtabmap/odom_info,1780715265.337706327,0,0,0,0,0.488412,0
/rtabmap/odom_info_lite,1780715265.742120981,0,0,0,0,0.502271,0
/rtabmap/odom_info,1780715265.744067669,0,0,0,0,0.502271,0
/rtabmap/odom_info_lite,1780715266.028337955,0,0,0,0,0.479065,0
/rtabmap/odom_info,1780715266.030412674,0,0,0,0,0.479065,0
/rtabmap/odom_info,1780715266.352814674,0,0,0,0,0.508453,0
/rtabmap/odom_info_lite,1780715266.354014635,0,0,0,0,0.508453,0
/rtabmap/odom_info_lite,1780715266.630311251,0,0,0,0,0.510087,0
/rtabmap/odom_info,1780715266.631832361,0,0,0,0,0.510087,0
/rtabmap/odom_info_lite,1780715266.961022615,0,0,0,0,0.508245,0
/rtabmap/odom_info,1780715266.963915110,0,0,0,0,0.508245,0
/rtabmap/odom_info_lite,1780715267.351727009,0,0,0,0,0.503803,0
/rtabmap/odom_info,1780715267.353524923,0,0,0,0,0.503803,0
/rtabmap/odom_info,1780715267.667126656,0,0,0,0,0.509448,0
/rtabmap/odom_info_lite,1780715267.668340445,0,0,0,0,0.509448,0
/rtabmap/odom_info,1780715268.091439962,0,0,0,0,0.511466,0
/rtabmap/odom_info_lite,1780715268.094182014,0,0,0,0,0.511466,0
/rtabmap/odom_info,1780715268.359063864,0,0,0,0,0.504567,0
/rtabmap/odom_info_lite,1780715268.360363960,0,0,0,0,0.504567,0
/rtabmap/odom_info_lite,1780715268.596701622,0,0,0,0,0.491699,0
/rtabmap/odom_info_lite,1780715268.856427908,0,0,0,0,0.489611,0
/rtabmap/odom_info,1780715268.857777119,0,0,0,0,0.489611,0
/rtabmap/odom_info_lite,1780715269.122750044,0,0,0,0,0.488749,0
/rtabmap/odom_info_lite,1780715269.430088520,0,0,0,0,0.510741,0
/rtabmap/odom_info,1780715269.431370258,0,0,0,0,0.510741,0
/rtabmap/odom_info,1780715269.604520559,0,0,0,0,0.506241,0
/rtabmap/odom_info_lite,1780715269.605926037,0,0,0,0,0.506241,0
/rtabmap/odom_info_lite,1780715269.871662378,0,0,0,0,0.493686,0
/rtabmap/odom_info,1780715269.874245167,0,0,0,0,0.493686,0
/rtabmap/odom_info_lite,1780715270.180285215,0,0,0,0,0.483693,0
/rtabmap/odom_info,1780715270.181845903,0,0,0,0,0.483693,0
